"id","absolute_url","date_end","date_start","nb_days","country","location","category","status","finished","is_cancelled","amount_raised","goal","percent","currency","goal_raised","lang","comment_counts","news_count"
505,"https://www.ulule.com/vicky-franco-suisse-tasting/","2010-10-13T21:59:59Z","2010-09-16T00:00:00Z",NA,"FR","Paris","Artisanat & Cuisine","online",TRUE,FALSE,783,750,104,"EUR",TRUE,"fr",14,5
511,"https://www.ulule.com/green-smoothie-revolution/","2011-01-18T22:59:59Z","2010-09-22T00:00:00Z",111,"RE","Vincendo, Saint Joseph La Réunion","Artisanat & Cuisine","online",TRUE,FALSE,2272,2000,113,"EUR",TRUE,"fr",42,11
520,"https://www.ulule.com/guainora-lindien-chocos-du-darien/","2011-03-04T22:59:59Z","2011-01-16T00:00:00Z",NA,"FR","Graulhet","Édition & Média","online",TRUE,FALSE,90,3000,3,"EUR",FALSE,"fr",0,1
525,"https://www.ulule.com/annso-m-2-nouveaux-titres/","2011-01-01T22:59:59Z","2010-09-22T00:00:00Z",NA,"FR","Caen - Paris","Musique","online",TRUE,FALSE,2013,1990,101,"EUR",TRUE,"fr",34,0
526,"https://www.ulule.com/xxxxxxxxxxxxxxxxxxxxxxxx/","2010-10-23T21:59:59Z","2010-09-22T00:00:00Z",NA,"FR",NA,"Art & Photo","online",TRUE,FALSE,60,500,12,"EUR",FALSE,"fr",3,0
529,"https://www.ulule.com/participation-a-lironman-nice-2011/","2010-10-30T21:59:59Z","2010-09-23T00:00:00Z",30,"FR",NA,"Sports","online",TRUE,FALSE,0,425,0,"EUR",FALSE,"fr",0,0
534,"https://www.ulule.com/nopnz/","2010-12-01T22:59:59Z","2010-09-26T00:00:00Z",NA,"FR",NA,"Spectacle vivant","online",TRUE,FALSE,1300,1000,130,"EUR",TRUE,"fr",8,5
539,"https://www.ulule.com/the-blood/","2011-02-15T22:59:59Z","2010-09-30T00:00:00Z",120,"FR",NA,"Film & vidéo","online",TRUE,FALSE,5470,4000,136,"EUR",TRUE,"fr",90,11
542,"https://www.ulule.com/spitback/","2010-11-15T22:59:59Z","2010-10-01T00:00:00Z",40,"FR","Alsace","Musique","online",TRUE,FALSE,52,500,10,"EUR",FALSE,"fr",2,0
561,"https://www.ulule.com/from-outa-space-they-come/","2010-12-26T22:59:59Z","2010-10-08T00:00:00Z",60,"DE",NA,"Jeux","online",TRUE,FALSE,2,900,0,"EUR",FALSE,"en",0,0
573,"https://www.ulule.com/supercalifragilistick-1/","2010-12-17T22:59:59Z","2010-10-10T00:00:00Z",60,"DE","Berlin","Mode & Design","online",TRUE,FALSE,368,250,147,"EUR",TRUE,"fr",16,4
589,"https://www.ulule.com/id-visites/","2010-11-27T22:59:59Z","2010-10-14T00:00:00Z",40,"FR",NA,"Technologie","online",TRUE,FALSE,1008,1000,100,"EUR",TRUE,"fr",20,4
593,"https://www.ulule.com/traversee-des-usa-en-velo-sans-etape-8-jours-non-stop/","2011-01-14T22:59:59Z","2010-10-14T00:00:00Z",NA,"FR","Toulouse, France","Sports","online",TRUE,FALSE,230,4000,5,"EUR",FALSE,"fr",24,0
597,"https://www.ulule.com/aide-humanitaire-au-guatemala/","2010-12-10T22:59:59Z","2010-10-14T00:00:00Z",NA,NA,NA,"Solidaire & Citoyen","online",TRUE,FALSE,2500,2500,100,"CAD",TRUE,"fr",0,0
605,"https://www.ulule.com/phoenix/","2011-02-18T22:59:59Z","2010-10-15T00:00:00Z",120,"FR","paris","BD & Manga","online",TRUE,FALSE,55,4000,1,"EUR",FALSE,"fr",3,0
606,"https://www.ulule.com/space-thoughts/","2011-02-19T22:59:59Z","2010-10-20T00:00:00Z",60,"FR",NA,"Film & vidéo","online",TRUE,FALSE,2030,2000,101,"EUR",TRUE,"fr",9,4
620,"https://www.ulule.com/make/","2011-03-07T22:59:59Z","2011-01-21T00:00:00Z",45,"BE","Liège, Belgique","Technologie","online",TRUE,FALSE,341,1200,28,"EUR",FALSE,"fr",2,1
622,"https://www.ulule.com/musiqueitalie/","2010-12-26T22:59:59Z","2010-10-16T00:00:00Z",60,"CA","Montréal","Musique","online",TRUE,FALSE,20,2500,0,"USD",FALSE,"fr",0,2
625,"https://www.ulule.com/openheart-1/","2010-11-10T22:59:59Z","2010-10-17T00:00:00Z",15,"FR",NA,"Solidaire & Citoyen","online",TRUE,FALSE,0,500,0,"EUR",FALSE,"fr",0,0
627,"https://www.ulule.com/diy-action/","2011-04-20T21:59:59Z","2010-10-18T00:00:00Z",40,"FR","Marne-la-Vallée","Édition & Média","online",TRUE,FALSE,0,1200,0,"EUR",FALSE,"fr",0,2
629,"https://www.ulule.com/jokofficial/","2011-01-21T22:59:59Z","2010-11-02T00:00:00Z",80,"FR",NA,"Musique","online",TRUE,FALSE,465,2500,18,"EUR",FALSE,"fr",8,3
647,"https://www.ulule.com/knowledge-is-sexy/","2011-01-10T22:59:59Z","2010-10-21T00:00:00Z",NA,"CA",NA,"Solidaire & Citoyen","online",TRUE,FALSE,52,800,6,"USD",FALSE,"en",1,0
650,"https://www.ulule.com/expedition-solidarite-cho-oyu/","2011-01-02T22:59:59Z","2010-11-08T00:00:00Z",NA,"FR",NA,"Sports","online",TRUE,FALSE,320,2000,16,"EUR",FALSE,"fr",0,0
654,"https://www.ulule.com/le-margouter-de-margounnette/","2010-11-26T22:59:59Z","2010-11-01T00:00:00Z",NA,"FR",NA,"Musique","online",TRUE,FALSE,810,600,135,"EUR",TRUE,"fr",10,1
657,"https://www.ulule.com/ateliers-photo-pour-les-enfants-des-rues-de-lima-1/","2010-11-20T22:59:59Z","2010-10-24T00:00:00Z",NA,"FR",NA,"Art & Photo","online",TRUE,FALSE,318,296,107,"EUR",TRUE,"fr",4,0
664,"https://www.ulule.com/inconscience-le-livre-des-dormeurs-autour-du-monde/","2011-03-02T22:59:59Z","2010-10-24T00:00:00Z",120,"RE","Reunion Island (Indian Ocean)","Art & Photo","online",TRUE,FALSE,3061,6500,47,"EUR",FALSE,"fr",26,2
665,"https://www.ulule.com/petitresors/","2011-01-08T22:59:59Z","2010-10-24T00:00:00Z",NA,"FR","Gorges (44)","Artisanat & Cuisine","online",TRUE,FALSE,109,2200,4,"EUR",FALSE,"fr",7,4
670,"https://www.ulule.com/lieek/","2010-11-20T22:59:59Z","2010-10-26T00:00:00Z",NA,"FR",NA,"Jeux","online",TRUE,FALSE,50,50,100,"EUR",TRUE,"fr",0,0
685,"https://www.ulule.com/universal-remote/","2011-01-23T22:59:59Z","2010-10-31T00:00:00Z",75,"FR","paris","Technologie","online",TRUE,FALSE,190,1600,11,"EUR",FALSE,"fr",4,0
693,"https://www.ulule.com/clippez-ask-the-dust/","2010-12-03T22:59:59Z","2010-11-01T00:00:00Z",31,"FR",NA,"Film & vidéo","online",TRUE,FALSE,1160,1000,116,"EUR",TRUE,"fr",25,1
695,"https://www.ulule.com/comedie-musicale_pieces_en_delire/","2010-12-15T22:59:59Z","2010-11-02T00:00:00Z",30,"CA","Québec","Spectacle vivant","online",TRUE,FALSE,1170,1000,117,"CAD",TRUE,"fr",17,13
696,"https://www.ulule.com/danceeducational/","2011-01-08T22:59:59Z","2010-11-02T00:00:00Z",60,"SE",NA,"Spectacle vivant","online",TRUE,FALSE,2000,2000,100,"EUR",TRUE,"en",9,13
700,"https://www.ulule.com/ile-au-tresor/","2010-12-12T22:59:59Z","2010-11-02T00:00:00Z",30,"FR",NA,"Sports","online",TRUE,FALSE,0,3000,0,"EUR",FALSE,"fr",1,0
703,"https://www.ulule.com/vicky-beaujolais-nouveau-tasting/","2010-11-17T22:59:59Z","2010-11-02T00:00:00Z",NA,"FR","Paris","Solidaire & Citoyen","online",TRUE,FALSE,503,500,100,"EUR",TRUE,"fr",2,0
712,"https://www.ulule.com/thewall/","2010-12-08T22:59:59Z","2010-11-03T00:00:00Z",33,"US","Oswego, NY","Sports","online",TRUE,FALSE,175,5000,3,"USD",FALSE,"en",3,0
717,"https://www.ulule.com/carl-crawford/","2010-12-08T22:59:59Z","2010-11-05T00:00:00Z",NA,"US",NA,"Sports","online",TRUE,FALSE,2905,2875,101,"USD",TRUE,"en",7,2
720,"https://www.ulule.com/des-ames-sur-le-beton-des-villes-2/","2010-12-30T22:59:59Z","2010-11-05T00:00:00Z",NA,"FR","Paris","Spectacle vivant","online",TRUE,FALSE,600,600,100,"EUR",TRUE,"fr",6,3
722,"https://www.ulule.com/un-bus-pour-lintegration-3/","2011-03-27T22:59:59Z","2011-01-19T00:00:00Z",60,"FR","Laval","Solidaire & Citoyen","online",TRUE,FALSE,890,1500,59,"EUR",FALSE,"fr",8,1
723,"https://www.ulule.com/un-cadeau-pour-le-noel-de-lemim/","2010-12-24T22:59:59Z","2010-11-05T00:00:00Z",NA,"FR",NA,"Art & Photo","online",TRUE,FALSE,520,500,104,"EUR",TRUE,"fr",11,0
729,"https://www.ulule.com/mariages-livre-anne-julie-kerhello/","2011-02-02T22:59:59Z","2010-11-07T00:00:00Z",120,"FR","FR","Art & Photo","online",TRUE,FALSE,3,5000,0,"EUR",FALSE,"fr",0,0
731,"https://www.ulule.com/galimaci-website/","2011-01-23T22:59:59Z","2010-11-07T00:00:00Z",75,"CL","Bourgogne","Technologie","online",TRUE,FALSE,268,2000,13,"EUR",FALSE,"en",6,10
739,"https://www.ulule.com/une-annee-zen/","2011-01-02T22:59:59Z","2010-12-13T00:00:00Z",20,"FR","Banyuls sur mer","Artisanat & Cuisine","online",TRUE,FALSE,5,650,0,"EUR",FALSE,"fr",0,0
746,"https://www.ulule.com/exhibition-london-brick-lane-gallery-valentne-photography/","2011-01-14T22:59:59Z","2010-11-09T00:00:00Z",NA,"GB","LONDON","Art & Photo","online",TRUE,FALSE,227,600,37,"GBP",FALSE,"fr",14,1
747,"https://www.ulule.com/no-dogs-le-journal-participatif-exprimez-vous/","2010-12-05T22:59:59Z","2010-11-18T00:00:00Z",NA,"FR","Lyon","Édition & Média","online",TRUE,FALSE,400,400,100,"EUR",TRUE,"fr",6,2
749,"https://www.ulule.com/supporta-players/","2011-01-31T22:59:59Z","2010-11-10T00:00:00Z",60,"IT","Italy/Finland/Sweden/Uk","Technologie","online",TRUE,FALSE,602,500,120,"EUR",TRUE,"en",17,5
763,"https://www.ulule.com/creation-dun-webzine-etudiants/","2011-01-29T22:59:59Z","2010-11-13T00:00:00Z",30,"FR",NA,"Film & vidéo","online",TRUE,FALSE,90,180,50,"EUR",FALSE,"fr",6,3
764,"https://www.ulule.com/anthony-clarp-limpasse/","2011-03-03T22:59:59Z","2010-12-26T00:00:00Z",NA,"FR","sedan","Musique","online",TRUE,FALSE,295,5500,5,"EUR",FALSE,"fr",4,0
767,"https://www.ulule.com/spectacle-titanic/","2011-04-09T21:59:59Z","2011-02-07T00:00:00Z",NA,"FR","Charleville-Mézières","Musique","online",TRUE,FALSE,240,3500,6,"EUR",FALSE,"fr",1,2
770,"https://www.ulule.com/mamienco-nouvel-album/","2011-01-31T22:59:59Z","2010-11-15T00:00:00Z",NA,"FR",NA,"Musique","online",TRUE,FALSE,4095,4000,102,"EUR",TRUE,"fr",17,3
777,"https://www.ulule.com/soutenez-les-craypion-dor-1/","2010-12-04T22:59:59Z","2010-11-15T00:00:00Z",NA,"FR",NA,"Technologie","online",TRUE,FALSE,2560,2500,102,"EUR",TRUE,"fr",42,5
778,"https://www.ulule.com/panama/","2013-04-19T21:59:59Z","2013-03-12T00:00:00Z",40,"FR","Nanterre",NA,"online",TRUE,FALSE,2100,2000,105,"EUR",TRUE,"fr",2,4
784,"https://www.ulule.com/collecte-pour-sauver-ma-boutique-ecologique/","2011-01-15T22:59:59Z","2010-11-21T00:00:00Z",NA,"FR",NA,"Artisanat & Cuisine","online",TRUE,FALSE,133,1000,13,"EUR",FALSE,"fr",13,2
785,"https://www.ulule.com/enfant-du-liban/","2011-01-09T22:59:59Z","2010-11-17T00:00:00Z",40,"FR",NA,"Solidaire & Citoyen","online",TRUE,FALSE,600,600,100,"EUR",TRUE,"fr",13,2
790,"https://www.ulule.com/lapse/","2011-01-31T22:59:59Z","2010-11-20T00:00:00Z",63,"FR","Paris","Film & vidéo","online",TRUE,FALSE,8125,5000,162,"EUR",TRUE,"fr",97,73
791,"https://www.ulule.com/pedalmcr/","2011-01-02T22:59:59Z","2010-11-20T00:00:00Z",30,"GB",NA,"Sports","online",TRUE,FALSE,1777,1650,107,"GBP",TRUE,"en",15,4
799,"https://www.ulule.com/clikclk/","2010-12-30T22:59:59Z","2010-11-22T00:00:00Z",30,"FR",NA,"Mode & Design","online",TRUE,FALSE,85,273,31,"EUR",FALSE,"fr",5,0
800,"https://www.ulule.com/un-arbre-pour-mbao/","2011-02-28T22:59:59Z","2010-11-23T00:00:00Z",NA,"FR",NA,"Solidaire & Citoyen","online",TRUE,FALSE,55,2500,2,"EUR",FALSE,"fr",4,2
802,"https://www.ulule.com/anderen-textile-en-serie-tres-limitee/","2011-01-31T22:59:59Z","2010-11-24T00:00:00Z",NA,"FR","Bayonne","Artisanat & Cuisine","online",TRUE,FALSE,1060,1000,106,"EUR",TRUE,"fr",11,6
803,"https://www.ulule.com/le-tour-de-laustralie-en-van/","2011-01-25T22:59:59Z","2010-11-24T00:00:00Z",NA,"FR","Haute Marne","Solidaire & Citoyen","online",TRUE,FALSE,831,790,105,"EUR",TRUE,"fr",5,2
807,"https://www.ulule.com/raid-4l-trophy/","2011-02-06T22:59:59Z","2010-11-24T00:00:00Z",NA,"FR",NA,"Sports","online",TRUE,FALSE,83,3000,2,"EUR",FALSE,"fr",6,4
808,"https://www.ulule.com/champs-libres/","2011-02-10T22:59:59Z","2010-11-24T00:00:00Z",NA,"FR","La Rochelle","Solidaire & Citoyen","online",TRUE,FALSE,840,600,140,"EUR",TRUE,"fr",3,4
809,"https://www.ulule.com/un-centre-de-loisirs-a-tiebele-au-burkina-faso/","2011-03-08T22:59:59Z","2010-11-24T00:00:00Z",60,"FR","Ouagadougou","Solidaire & Citoyen","online",TRUE,FALSE,245,1600,15,"EUR",FALSE,"fr",11,0
814,"https://www.ulule.com/le-tresor-des-foggaras-1/","2011-04-29T21:59:59Z","2010-12-17T00:00:00Z",120,"FR","Paris","Film & vidéo","online",TRUE,FALSE,675,7000,9,"EUR",FALSE,"fr",15,2
815,"https://www.ulule.com/nounours-voyageur/","2011-01-25T22:59:59Z","2010-11-25T00:00:00Z",60,"CA","Montréal","Solidaire & Citoyen","online",TRUE,FALSE,1000,1000,100,"CAD",TRUE,"fr",17,0
819,"https://www.ulule.com/de-la-rue-vers-la-vie/","2011-02-08T22:59:59Z","2010-11-25T00:00:00Z",60,"FR","Colmar","Solidaire & Citoyen","online",TRUE,FALSE,1370,3600,38,"EUR",FALSE,"fr",9,0
825,"https://www.ulule.com/the-end-film/","2011-05-08T21:59:59Z","2011-02-07T00:00:00Z",90,"US","Los Angeles","Film & vidéo","online",TRUE,TRUE,700,5999,11,"USD",FALSE,"en",10,4
834,"https://www.ulule.com/tour-du-monde-a-20kmh/","2011-01-15T22:59:59Z","2010-11-26T00:00:00Z",40,"CH",NA,"Sports","online",TRUE,FALSE,135,1000,13,"EUR",FALSE,"fr",3,0
844,"https://www.ulule.com/in-search-of-xango/","2011-03-26T22:59:59Z","2010-11-28T00:00:00Z",NA,"GB","London","Spectacle vivant","online",TRUE,TRUE,0,5000,0,"GBP",FALSE,"en",0,0
845,"https://www.ulule.com/the-great-paper-adventure-1/","2010-12-15T22:59:59Z","2010-11-28T00:00:00Z",NA,"FR","Rennes","Jeux","online",TRUE,FALSE,386,350,110,"EUR",TRUE,"fr",14,4
854,"https://www.ulule.com/burkinascope-le-village-sempare-de-la-camera/","2011-01-10T22:59:59Z","2010-11-30T00:00:00Z",NA,"FR",NA,"Film & vidéo","online",TRUE,FALSE,1185,800,148,"EUR",TRUE,"fr",11,1
855,"https://www.ulule.com/premier-contact-origines/","2011-01-20T22:59:59Z","2010-11-30T00:00:00Z",30,"FR",NA,"Film & vidéo","online",TRUE,FALSE,20,900,2,"EUR",FALSE,"fr",3,4
869,"https://www.ulule.com/la-fin/","2011-01-20T22:59:59Z","2010-12-02T00:00:00Z",NA,"FR","Region parisienne","Film & vidéo","online",TRUE,FALSE,1280,1000,128,"EUR",TRUE,"fr",9,4
875,"https://www.ulule.com/l1consolable-est-paye/","2011-02-05T22:59:59Z","2010-12-05T00:00:00Z",60,"FR","Paris","Musique","online",TRUE,FALSE,3135,3000,104,"EUR",TRUE,"fr",37,43
876,"https://www.ulule.com/la-pendule-a-lenvers/","2011-02-23T22:59:59Z","2010-12-03T00:00:00Z",NA,"FR",NA,"Musique","online",TRUE,FALSE,0,3000,0,"EUR",FALSE,"fr",0,0
895,"https://www.ulule.com/sneak-around/","2011-01-31T22:59:59Z","2010-12-07T00:00:00Z",NA,"FR","paris","Film & vidéo","online",TRUE,FALSE,220,7000,3,"EUR",FALSE,"fr",3,2
899,"https://www.ulule.com/un-jeune-comedien-au-festival-davignon/","2011-03-01T22:59:59Z","2010-12-08T00:00:00Z",NA,"FR",NA,"Spectacle vivant","online",TRUE,FALSE,195,2000,9,"EUR",FALSE,"fr",1,2
901,"https://www.ulule.com/la-porte-de-pierre/","2011-02-01T22:59:59Z","2010-12-08T00:00:00Z",NA,"FR","Lille","Film & vidéo","online",TRUE,FALSE,2010,2000,100,"EUR",TRUE,"fr",19,5
903,"https://www.ulule.com/trois-jours-tres-courts-2/","2011-01-25T22:59:59Z","2010-12-20T00:00:00Z",20,"FR","Castres","Film & vidéo","online",TRUE,FALSE,301,300,100,"EUR",TRUE,"fr",12,0
904,"https://www.ulule.com/cherif-et-les-indiens/","2011-06-29T21:59:59Z","2011-03-31T00:00:00Z",90,"FR","Paris","Film & vidéo","online",TRUE,FALSE,260,5000,5,"EUR",FALSE,"fr",0,0
908,"https://www.ulule.com/kirikou-an-open-source-electricity-monitor/","2011-01-06T22:59:59Z","2010-12-09T00:00:00Z",25,"DE","Marburg","Technologie","online",TRUE,FALSE,151,120,125,"EUR",TRUE,"en",2,7
920,"https://www.ulule.com/accuau/","2011-04-30T21:59:59Z","2011-03-31T00:00:00Z",30,"IT",NA,"Mode & Design","online",TRUE,FALSE,28,1000,2,"EUR",FALSE,"en",0,0
923,"https://www.ulule.com/centre-culturel-fofo-1/","2011-01-16T22:59:59Z","2010-12-11T00:00:00Z",30,"NE","Niger","Solidaire & Citoyen","online",TRUE,FALSE,15,2000,0,"EUR",FALSE,"fr",0,0
926,"https://www.ulule.com/running-faster-le-clip/","2011-01-25T22:59:59Z","2010-12-12T00:00:00Z",NA,"FR","Paris","Film & vidéo","online",TRUE,FALSE,342,250,136,"EUR",TRUE,"fr",6,0
927,"https://www.ulule.com/supporta-players-2/","2011-02-05T22:59:59Z","2011-01-06T00:00:00Z",30,"IT","Italy/Finland/Sweden/Uk","Technologie","online",TRUE,FALSE,503,500,100,"EUR",TRUE,"en",22,1
930,"https://www.ulule.com/un-objectif-pas-comme-les-autres/","2011-02-13T22:59:59Z","2010-12-13T00:00:00Z",40,"FR",NA,"Art & Photo","online",TRUE,FALSE,10,800,1,"EUR",FALSE,"fr",0,0
933,"https://www.ulule.com/les-confitures-messageres/","2011-02-13T22:59:59Z","2010-12-13T00:00:00Z",40,"BE",NA,"Artisanat & Cuisine","online",TRUE,FALSE,114,650,17,"EUR",FALSE,"fr",5,3
936,"https://www.ulule.com/la-page-blanche/","2011-03-28T21:59:59Z","2010-12-14T00:00:00Z",NA,"FR",NA,"Film & vidéo","online",TRUE,FALSE,5088,5000,101,"EUR",TRUE,"fr",18,3
938,"https://www.ulule.com/sans-dessus-dessous/","2011-02-11T22:59:59Z","2010-12-14T00:00:00Z",30,"FR","Paris","Artisanat & Cuisine","online",TRUE,FALSE,1235,950,130,"EUR",TRUE,"fr",8,6
945,"https://www.ulule.com/lombre/","2011-01-20T22:59:59Z","2010-12-15T00:00:00Z",31,"FR","Paris","Film & vidéo","online",TRUE,FALSE,2000,2000,100,"EUR",TRUE,"fr",36,3
951,"https://www.ulule.com/mdi-series/","2011-01-20T22:59:59Z","2010-12-18T00:00:00Z",31,"IL",NA,"Film & vidéo","online",TRUE,FALSE,127,390,32,"EUR",FALSE,"en",11,4
954,"https://www.ulule.com/itskool/","2011-02-17T22:59:59Z","2010-12-19T00:00:00Z",45,"FR","Guatemala","Solidaire & Citoyen","online",TRUE,FALSE,1080,1000,108,"USD",TRUE,"en",3,4
955,"https://www.ulule.com/premier-album-de-florent-jean-gaston/","2011-01-13T22:59:59Z","2010-12-19T00:00:00Z",NA,"FR",NA,"Musique","online",TRUE,FALSE,504,500,100,"EUR",TRUE,"fr",1,2
957,"https://www.ulule.com/lov-tag/","2011-03-27T22:59:59Z","2010-12-19T00:00:00Z",60,"FR",NA,"Solidaire & Citoyen","online",TRUE,FALSE,4,2600,0,"EUR",FALSE,"fr",1,0
965,"https://www.ulule.com/magazine-dedicace/","2011-02-03T22:59:59Z","2010-12-24T00:00:00Z",30,"CA","Montréal, Québec","Édition & Média","online",TRUE,FALSE,240,1400,17,"EUR",FALSE,"fr",3,2
967,"https://www.ulule.com/d-dopa/","2011-02-08T22:59:59Z","2010-12-23T00:00:00Z",40,"FR","Montpellier","Film & vidéo","online",TRUE,FALSE,1115,4000,27,"EUR",FALSE,"fr",24,5
968,"https://www.ulule.com/pedalest/","2011-04-10T21:59:59Z","2011-02-15T00:00:00Z",NA,"FR","Paris/ Lyon",NA,"online",TRUE,TRUE,843,800,105,"EUR",TRUE,"fr",13,1
972,"https://www.ulule.com/site-de-rencontre-pour-de-veritables-echanges-curiozitez-vousfr/","2011-02-10T22:59:59Z","2010-12-26T00:00:00Z",NA,"FR",NA,"Technologie","online",TRUE,FALSE,120,1200,10,"EUR",FALSE,"fr",0,0
973,"https://www.ulule.com/le-lavoir-de-dominique-durvin-et-dhelene-prevost/","2011-02-20T22:59:59Z","2010-12-26T00:00:00Z",NA,"FR",NA,"Spectacle vivant","online",TRUE,FALSE,235,2300,10,"EUR",FALSE,"fr",2,0
975,"https://www.ulule.com/aurore-et-charlotte-au-rallye-des-gazelles/","2011-02-19T22:59:59Z","2010-12-28T00:00:00Z",NA,"FR",NA,"Sports","online",TRUE,FALSE,1160,1000,116,"EUR",TRUE,"fr",16,5
976,"https://www.ulule.com/48h-green-avec-pepe/","2011-02-18T22:59:59Z","2010-12-28T00:00:00Z",NA,"FR","Bry-sur-Marne","Film & vidéo","online",TRUE,FALSE,850,850,100,"EUR",TRUE,"fr",9,5
977,"https://www.ulule.com/la-larme-du-fantome/","2011-02-06T22:59:59Z","2010-12-29T00:00:00Z",NA,"FR",NA,"Film & vidéo","online",TRUE,FALSE,0,3000,0,"EUR",FALSE,"fr",0,0
978,"https://www.ulule.com/artistic-rainbows-dream/","2011-02-08T22:59:59Z","2010-12-29T00:00:00Z",40,"FR","France","Art & Photo","online",TRUE,FALSE,3,1300,0,"EUR",FALSE,"fr",0,0
979,"https://www.ulule.com/golf-visual-training-video/","2011-03-25T22:59:59Z","2010-12-30T00:00:00Z",60,"US",NA,"Sports","online",TRUE,FALSE,0,5000,0,"USD",FALSE,"en",0,0
981,"https://www.ulule.com/sankta-lucia/","2011-02-19T22:59:59Z","2010-12-30T00:00:00Z",50,"FR","Lyon","Musique","online",TRUE,FALSE,6102,5000,122,"EUR",TRUE,"fr",83,9
982,"https://www.ulule.com/une-autre-histoire-du-rap-francais/","2011-03-24T22:59:59Z","2011-02-07T00:00:00Z",45,"FR",NA,"Musique","online",TRUE,FALSE,0,1000,0,"EUR",FALSE,"fr",0,0
986,"https://www.ulule.com/carenes/","2011-02-10T22:59:59Z","2010-12-31T00:00:00Z",38,"FR","Paris","Film & vidéo","online",TRUE,FALSE,1890,1800,105,"EUR",TRUE,"fr",22,4
989,"https://www.ulule.com/voyage-en-finlande/","2011-01-21T22:59:59Z","2011-01-01T00:00:00Z",15,"FR","Centre","Solidaire & Citoyen","online",TRUE,FALSE,235,150,156,"EUR",TRUE,"fr",4,0
990,"https://www.ulule.com/la-ferme-pedagogique-de-tintilou-au-burkina-faso/","2011-02-05T22:59:59Z","2011-01-01T00:00:00Z",NA,"FR","Lens, France","Solidaire & Citoyen","online",TRUE,FALSE,770,500,154,"EUR",TRUE,"fr",15,7
991,"https://www.ulule.com/maxi-single-6-titres-kareon/","2011-02-23T22:59:59Z","2011-01-04T00:00:00Z",50,"FR","France","Musique","online",TRUE,FALSE,111,5380,2,"EUR",FALSE,"fr",4,2
993,"https://www.ulule.com/0-1/","2011-02-17T22:59:59Z","2011-01-02T00:00:00Z",NA,"FR","Paris","Film & vidéo","online",TRUE,FALSE,10,1000,1,"EUR",FALSE,"fr",0,0
994,"https://www.ulule.com/le-pere-noel-nexiste-pas/","2011-02-20T22:59:59Z","2011-01-03T00:00:00Z",45,"FR",NA,"Film & vidéo","online",TRUE,FALSE,0,2000,0,"EUR",FALSE,"fr",0,0
996,"https://www.ulule.com/m2i/","2011-03-05T22:59:59Z","2011-01-03T00:00:00Z",NA,"GB","Mancheter","Solidaire & Citoyen","online",TRUE,FALSE,885,3000,29,"GBP",FALSE,"en",9,0
997,"https://www.ulule.com/l-ange-noir/","2011-02-18T22:59:59Z","2011-01-03T00:00:00Z",30,"FR",NA,"Musique","online",TRUE,FALSE,0,3000,0,"EUR",FALSE,"fr",0,1
1001,"https://www.ulule.com/generalguerisse/","2011-02-27T22:59:59Z","2011-01-11T00:00:00Z",45,"BE",NA,"Artisanat & Cuisine","online",TRUE,FALSE,10,2500,0,"EUR",FALSE,"fr",4,3
1005,"https://www.ulule.com/temple-stay-korea-1/","2011-03-12T22:59:59Z","2011-01-05T00:00:00Z",NA,"FR",NA,"Sports","online",TRUE,FALSE,200,2000,10,"EUR",FALSE,"fr",2,0
1006,"https://www.ulule.com/lysananorway/","2011-03-05T22:59:59Z","2011-01-05T00:00:00Z",NA,"FR","Toulouse","Art & Photo","online",TRUE,FALSE,320,2500,12,"EUR",FALSE,"fr",8,0
1008,"https://www.ulule.com/4l-trophy-2/","2011-05-02T21:59:59Z","2011-02-24T00:00:00Z",NA,"FR","Tours (37)","Sports","online",TRUE,FALSE,0,300,0,"EUR",FALSE,"fr",0,0
1011,"https://www.ulule.com/manhattan/","2011-02-21T22:59:59Z","2011-01-06T00:00:00Z",45,"FR","Paris","Solidaire & Citoyen","online",TRUE,FALSE,5261,3600,146,"EUR",TRUE,"fr",86,3
1018,"https://www.ulule.com/marie-a-tout-prix/","2011-01-17T22:59:59Z","2011-01-07T00:00:00Z",NA,"FR","Lyon","Solidaire & Citoyen","online",TRUE,FALSE,580,570,101,"EUR",TRUE,"fr",7,2
1022,"https://www.ulule.com/predator-le-court-metrage-1/","2011-02-25T22:59:59Z","2011-01-07T00:00:00Z",35,"FR","mayenne","Film & vidéo","online",TRUE,FALSE,210,1500,14,"EUR",FALSE,"fr",11,4
1024,"https://www.ulule.com/a-parallel-worldthe-exhibition/","2011-02-19T22:59:59Z","2011-01-07T00:00:00Z",40,"FR","Paris","Film & vidéo","online",TRUE,FALSE,4280,2000,214,"EUR",TRUE,"fr",60,6
1025,"https://www.ulule.com/le-petit-prince/","2011-02-28T22:59:59Z","2011-02-03T00:00:00Z",NA,"FR","Paris","Film & vidéo","online",TRUE,FALSE,1543,1500,102,"EUR",TRUE,"fr",9,0
1029,"https://www.ulule.com/festivalfilmmerveilleux/","2011-05-28T21:59:59Z","2011-04-08T00:00:00Z",50,"FR","Paris ","Film & vidéo","online",TRUE,FALSE,0,2000,0,"EUR",FALSE,"fr",0,1
